id,text,label
12795,Chủ shop cực dễ thương,1
12796,"Sản phẩm ok, chị tư vấn nhiệt tình, còn hiệu quả chờ thời gian mới bik đc",1
12797,Dang tien,1
12798,Ok dung chat luong .dung mota toi hai long,1
12799,Đồ đẹp lắm .cảm ơn shop nhiều,1
12800,Sản phẩm tuyệt vời ông mặt trời!!,1
12801,❤️shop nói chuyện rất dê thương,1
12802,...từ lúc hỏi mua cho đến lúc hỏi phát nhầm hàng shop cũng ko thèm tl Shop phục vụ kém,1
12803,Sẽ quay lại mua thêm 👍🏻,1
12804,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm ok,1
12805,Chất lượng sản phẩm tuyệt vờI,1
12806,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
12807,"Chủ shop rất nhiệt tình tư vấn, nên đây là đơn đặt hàng thứ 2 của tôi ngay khi tôi nhận hàng lần1",1
12808,"Chất lượng sản phẩm tuyệt vời, ấm, hàng y hình",1
12809,Chất và màu đều đẹp,1
12810,Mjh rat thjch,1
12811,Lần đầu mua online mà ưng ý đến vậy,1
12812,"Chuẩn ảnh, rất ok",1
12813,Tư vấn nhiệt tình,1
12814,Đã làm 20 cái,1
12815,Hàng hoá chất lượng tốt. sp đúng như mô tả,1
12816,Chất lượng vừa với giá tiền,1
12817,Hết sức vừa ý,1
12818,Giầy đẹp,1
12819,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh chưa cắt chỉ kĩ vãi hơu thô,1
12820,Đóng gói sản phẩm tạm được Shop phục vụ khá tốt Chất lượng sản phẩm tạm được,1
12821,Nhưng thấy b đánh giá ngeats lòng ghê,1
12822,Cực kì ưng ý luôn,1
12823,Sản phẩm mk rất ưng ý,1
12824,Đã thế còn đc tặng thêm quà nữa chứ nói chung là very good 👌👌👌cảm ơn shop rất nhiều !!,1
12825,Thích đấy,1
12826,Nhanh gọn uy tín,1
12827,Chất lượng sản phẩm tuyệt vời nhung lam ích ngọt lai mot chuc la ok,1
12828,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.sẽ tiếp tục mua hàng của shop,1
12829,T Chất lượng sản phẩm tuyệt vời,1
12830,Thời gian giao hàng chậm Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sp OK,1
12831,Chưa đi thử chưa biết như thế nào,1
12832,Sẽ mua tiếp của shop lần nữa <3,1
12833,Chất lượng sản phẩm tuyệt vời.. không nghĩ giá như vậy lại nhận dc sản phẩm tốt và hài lòng đến thế.. sẽ ủng hộ shop lần tới.. chúc shop buôn bán đắt hàng,1
12834,Cảm ơn shop rất nhiều ạ,1
12835,Pha sợi màu hồng hơi nhiều Đóng gói sản phẩm rất đẹp và chắc chắn,1
12836,Cơ mà vẫn ok lắm ạ,1
12837,"Sp ok , chất liệu đẹp giống hình",1
12838,Hàng đẹp hết chỗ chê nhé shop:))),1
12839,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt Shop phục vụ rất tốt,1
12840,Co dãn dễ chịu,1
12841,Chúc shop bạn bán đắc,1
12842,Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,1
12843,Cảm thấy rất ưng sp này,1
12844,"Chất lượng sản phẩm khá đẹp, nhưng không như ý nghĩ lắm",1
12845,"Shop nhiệt tình, sẽ mua thêm lần nữa",1
12846,Mua 6 món ưng cả 6,1
12847,Shop tư vấn nhiệt tình,1
12848,Hơi bé vs e 1 tý nhg vẫn vừa^^ e sẽ mua nữa,1
12849,Đã mua hàng lần thứ 2 của shop,1
12850,Còn sản phẩm mình chưa mở ra nên sẽ đánh giá sau,1
12851,Chủ shop nhanh nhẹn dt :))))),1
12852,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền👍🏼👍🏼👍🏼👍🏼,1
12853,Hàng giống dẻ rách Shop phục vụ rất kém Chất lượng sản phẩm rất kém,1
12854,Sản phâm tốt k lỗi lầm ạ ^^ hộp không bị móp méo như lần trước đẹp k tì vết <3,1
12855,Chất đẹp. rất đáng tiền,1
12856,Công nhận là rất đẹp ạ. 260k e mua đc.2 cái áo cho ông ck e,1
12857,Lần thứ 4 mua hàng từ shop và rất ưng ý =),1
12858,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Rất đáng tiền Rất đáng tiền,1
12859,Sẽ ủng hộ dài dài 😌,1
12860,408k 2 đôi thì giá khá hợp lý,1
12861,"Hàng đẹp, giá ok",1
12862,Còn mỗi màu đỏ nữa là đủ màu r ạ hihi Chất lượng sản phẩm tuyệt vời,1
12863,"Mình ưng lắm, sẽ tiếp tục ủng hộ shop",1
12864,Chị chủ rất nhiệt tình 😍,1
12865,Các hạt còn lại ngon,1
12866,Chất lượng sản phẩm tạm đc da ko đc đẹp lắm,1
12867,Mình mua 2cai,1
12868,"Hàng đẹp, chất, rat vừa vặn thoải mái",1
12869,Ok chắc chắn,1
12870,Chất lượng sản phẩm tạm được Giá cả chấp nhận được,1
12871,Chất hơi mỏng Rất đáng tiền,1
12872,"Chân váy dáng đẹp, vải mềm rũ, rất thích luôn",1
12873,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.mjnh dat 1 cai mau xanh den mak lai gjao mau do,1
12874,"Sp mỏng, đường may k đc đẹp lắm",1
12875,Cảm ơn shop ạ,1
12876,Có vài lỗi nho nhỏ đường may ko đáng kể,1
12877,Chất vãi tốt Ngoài tưởng tượng luon ak,1
12878,"Chủ shop nói chuyện rất lịch sự, dễ thương",1
12879,"Chất lượng tuyệt vời, đóng gói rất đẹp, đáng đồng tiền",1
12880,Sản phẩm tốt,1
12881,Sp rất tốt,1
12882,"Chất lượng sản phẩm tuyệt vời, rất đáng tiền",1
12883,Thanks shop nhìu nhìu và chắc sẽ còn ủng hộ nữa,1
12884,Shop nhiet tinh uytin Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,1
12885,Chủ shop đág iu qas 😊😊 Chất lượng sản phẩm tuyệt vời,1
12886,Các bạn nên dùng,1
12887,Chủ shop nhiệt tình lắm ạ,1
12888,Shop đóng hàng rất cẩn thận lại đẹp nữa,1
12889,Chất lượng sản phẩm tuyệt vời <3,1
12890,Bạn chủ shop rất nhiệt tình và uy tín,1
12891,"Chất lượng sản phẩm tuyệt vời, ngon, bổ, rẻ :)",1
12892,Chúc shop Buôn may bán đắc,1
12893,"Quá tốt, đáng tiền, đáng mua",1
12894,Sp dùng thích,1
12895,Yêu thương ❤️,1
12896,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn yêu chị nhi lắm ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,1
12897,"Chủ shop nhiệt tình, thân thiện",1
12898,Tàm tạm Chất lượng sản phẩm tuyệt vời,1
12899,Có 10☆ cho luôn 10☆ ạ,1
12900,Gọi 1 đằng đóng gói 1 lẻo,1
12901,San fam ok,1
12902,Cám ơn shop tư vấn nhiệt tình và gửi đúng mẫu,1
12903,Chất lượng sản phẩm tuyệt vời Chất liệu đẹp,1
12904,Vẫn sẽ ủng hộ shop dài dài,1
12905,Chất lượng sản phẩm tuyệt vời nhưng còn vài chỗ chỉ thừa ra khá nhiều,1
12906,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,sẽ ủng hộ shop tiếp",1
12907,Nhưng nhận dk hàng rồi thì thấy ok lắm Thấy có niềm tin vào shop rồi,1
12908,Đã mua 1 lần và giờ mua thêm thôi,1
12909,Nhận dc hàng ưng í lắm nhé,1
12910,Cựccccc đẹp 😂,1
12911,Chất lượng sản phẩm khá hài lòng,1
12912,"Mình dùng loại này rất thích, đợt nào shop có chương trình cũng mua, mua về giới thiệu chị hàng xóm chị ấy thích ngay từ đầu",1
12913,"Chất lượng sản phẩm tuyệt vời, sẽ mua hàng thêm mong shop luôn mang đến cho khách hàng những sản phẩm đẹp,",1
12914,Người bán nhiệt tình tư vấn,1
12915,"Shop làm ăn chuyên nghiệp, sẽ ủng hộ shop",1
12916,Rất đẹp!!!,1
12917,Thích mê,1
12918,Chất lượng sản phẩm đúng như yêu cầu,1
12919,Chấm 9/10,1
12920,Phần tiếp xúc bàn chân có một rãnh nhỏ không biết làm gì (xem hình) nhưng k ảnh hưởng,1
12921,Đẹp :)) Chất lượng sản phẩm tuyệt vời,1
12922,"Shop phục vụ rất tốt, nhân viên tư vấn lịch sự, nhẹ nhàng, hàng y như hình",1
12923,Đẹp hút hồn,1
12924,Y hình 😍,1
12925,"Mua sale 260k, giống hệt gói 355k mình mua ở Tuticare",1
12926,"Chất lượng sản phẩm tuyệt vời , shop rất dễ thương",1
12927,Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém,1
12928,Rat hai long se ung ho shop Nua,1
12929,"Bọc kĩ lắm luôn, giá rẻ",1
12930,Quá tuyệt,1
12931,Giầy đẹp nhưng đế hơi mỏng nên dễ bị trẹo chân 😥😥😥😥,1
12932,Hàng đẹp tiếc là đt ko chụp dc anh cho shop 1 cái ảnh,1
12933,Áo đẹp vải dày,1
12934,Chất lượng tốt so vs giá tiền,1
12935,Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Rất đáng tiền Rất đáng tiền,1
12936,Rất đẹp luôn,1
12937,Lần thứ 2 em mua hàng bên shop vẫn ưng như lần đầu,1
12938,"Đóng gói sản phẩm rất đẹp và chắc chắn, mèo thích sp này",1
12939,Quá đẹp quá rẻ ... rất hài lòng Shop phục vụ rất tốt,1
12940,Ngoài shop chắc phải tầm 100k,1
12941,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt,1
12942,1 - Chất lượng sản phẩm tuyệt vời 👌,1
12943,Chat lieu rat ok,1
12944,Chất lượng ok,1
12945,"Chất liệu,màu sắc và kiểu dáng mình rất thích",1
12946,Shop gói hàng kĩ lắm,1
12947,Rất đáng tiền Thời gian giao hàng hơi lâu,1
12948,"Đẹp, giá tốt",1
12949,Thank you shop,1
12950,"Hàng ok, dày dặn nhé shop",1
12951,Lần sau sẽ ủng hộ,1
12952,Hàng dễ thương lắm đáng yêu cực đáng đồng tiền bỏ ra,1
12953,Chất ni bông,1
12954,Kb sử dụng chống dính đc lâu k nhg nhìn hàng rất xinh =))),1
12955,Đánh giá 6* nhé,1
12956,K có cặn,1
12957,Da Mua 3 lần đều ok,1
12958,Ủng hộ shop dài dài mât thôi,1
12959,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn. shop đóng gói rất tốt,1
12960,Cảm ơn shop.Chắc chắn sẽ quay lại lần nữa,1
12961,Quá đẹp so vs tiêu chuẩn,1
12962,Hàng đẹp!,1
12963,"Chất lượng sản phẩm tuyệt vời, ram ngon lành :)))",1
12964,Điện thoại mình cùi bắp nên ko tiện chụp ảnh chia sẻ vì sợ làm xấu sp :)),1
12965,Mn ủng hộ shop nhé,1
12966,Đồ đẹp laqms luôn ạ,1
12967,"Đóng gói rất đẹp, hang y hình, rất hài lòng👍🏻👍🏻👍🏻",1
12968,"Đòng gói cẩn thận, tư vấn dễ thương",1
12969,"Thanks shop, nếu cần nữa sẽ ủng hộ shop tiếp",1
12970,Đã đi ăn ngay sau khi nhận voucher đồ ăn rất ngon phục vụ nhiệt tình👍,1
12971,❤️❤️ chất lượng sp tuyêt vời,1
12972,Chất lượng sản phẩm tuyệt vời móc khóa còn to hơn cả trong ảnh ((:,1
12973,Rất thích..,1
12974,Shop còn tặng thêm món quà xinh xinh nữa,1
12975,Chất lượng sản phẩm tuyệt vời Lúc đặt mình đang cần gấp nên giục shop mấy lần liền nhg ad vẫn rất thân thiện,1
12976,Giá rẻ,1
12977,Chị chủ shop dễ thương lắm 😍,1
12978,Trên cả tuyệt vơi,1
12979,Hàng đẹp :),1
12980,Rất hài long vs hàg của a,1
12981,Ưng lắm shop ơi ❤️,1
12982,"Chất đẹp lắm nhé, màu xám nhìn sang lắm luôn",1
12983,"Đóng gói sản phẩm rất đẹp và chắc chắn, nhanh",1
12984,Đẹp mà còn rẻ nữa,1
12985,Màu chắc đẹp,1
12986,Mua flash sale quá rẻ luôn á,1
12987,Dễ thương xỉu,1
12988,Mua lần 2 lại dk tặng quà nữa,1
12989,"Đồ đep yhình , mình hơi kỹ tính nên shop ib thẳng qá 😭 cũng buồn nhưng đồ shop đẹp sẽ ủng hộ 👍",1
12990,Phục vụ tốt,1
12991,Mà đánh giá 5 🌟 đơn tiếp theo giảm 5k k shop hihi,1
12992,Cực kì hài lòng,1
12993,"Chất lượng sản phẩm tuyệt vời, chun hơi rộng 1 chút",1
12994,Tiếp tục ủng hộ dài dài ❣️,1
12995,Chất lượng sản phẩm rất tuyệt vời.hơi rộng so với người của em thôi ạ,1
12996,Nên mua nhé,1
12997,Hàng có nhanh lắm ạ,1
12998,Chất co giãn tốt nhưng không mềm mại như mình nghĩ,1
12999,Nhất định sẽ mua thêm,1
13000,Sp tương đối ổn màu đẹp,1
13001,Gia tot,1
13002,Chắc chắn sẽ ủng hộ shop nếu có nhu cầu nữa,1
13003,"Cứ mua ở đây cho rẻ mà đúng bobby, xài cho bọn nhỏ ở nhà suốt luôn cucng đỡ đau ví",1
13004,Chất đẹp ok,1
13005,Em rất ưng và sẽ ủng hộ shop lần sau,1
13006,Rất thích luôn,1
13007,Rất ưng nhé shop!!,1
13008,Đáng giá tiền <3,1
13009,Rất hài lòng về sp,1
13010,Chất tạm dc tương sứng giá tiền,1
13011,Chốt thì vẫn rất đáng tiền,1
13012,Tốt bền gói hàng chắc chắn,1
13013,"Giảm cân nhẹ nhàng, ko mệt mỏi như những loại trước đó m đã dùng. mua thêm vì m là mẹ bỉm sữa nên vẫn ăn nhìu, tháng 8 vừa rồi mới giảm 3kg",1
13014,Hàng đẹp rất ưng ý,1
13015,Đồ đẹp rất hài lòng,1
13016,"Chất lượng sản phẩm tuyệt vời, ok",1
13017,Bus 1600 chạy tot date,1
13018,Chất lượng sản phẩm vô cùng tuyệt vời luôn ạ,1
13019,Ko nhăn,1
13020,"Rất hài lòng với sản phẩm, chất lượng tuyệt vời",1
13021,Sản phẩm chắc chắn,1
13022,Sẽ ũng hộ mãi nè,1
13023,Tôi thấy rất ưng ý về sản phẩm này,1
13024,Mua mà ưng lắm luôn ạ,1
13025,Hàng rất tốt chất lượng chuẩn giống hình ảnh,1
13026,Đã mua lần thứ 2😘,1
13027,Sản phẩm rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn,1
13028,Đóng gói đc,1
13029,Ncl mặt hàng này cũng oke,1
13030,Vừa vặn,1
13031,From đẹp,1
13032,Cũng may order lần 2 mọi thứ đều ok,1
13033,"Đẹp lắm luôn ạ, cám ơn shop nhiều nha 💋",1
13034,"Chất lượng sản phẩm tuyệt vời, sản phẩm giống hình, mình rất thích",1
13035,"Đẹp và rẻ Nữa , sẽ theo dõi shop v mua thêm nhiều nếu chất lượng - giá thành oki ntn",1
13036,"Chất lượng sp đc nhưng thái độ pvụ của shop chán quá, hỏi 1 đằng trl 1 nẻo, hỏi nhiều ý thì trả lời có nửa, nhắn hỏi dài nthe mà trl có 1 dòng cụt lủn sai trọng tâm, nhắn bày tỏ t/độ vậy rồi mà chả xl 1 câu",1
13037,"Đóng gói sản phẩm rất đẹp và chắc chắn, Rất đáng tiền",1
13038,Phù hợp giá tiền ak,1
13039,Rất giống hình,1
13040,Shop uy tín,1
13041,"Đóng gói sản phẩm rất đẹp và chắc chắn, shop nc dễ thương.",1
13042,Chu shop nhiệt tình lm,1
13043,"Dung nhu mong doi,ok",1
13044,K ngờ nó lại đẹp đến như vậy,1
13045,Mua được rẻ nên thích lắm lắm,1
13046,"Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm chắc chắn, Shop phục vụ rất tốt",1
13047,Bị nhầm lẫn một chút nhưng shop đổi hàng rất nhanh trong ngày,1
13048,SAu khi nhận hàng shop còn nt hỏi ý kiến. 😊😊 yêu cái shop này mất thôi,1
13049,Chất lượng sản phẩm tỐt giống hình,1
13050,"Ưng quá shop ơi, chủ shop còn tư vấn nhiệt tình dễ thương nữa",1
13051,Chat luong san pham tot,1
13052,"Chất lượng sản phẩm tuyệt vời,đã mua nhiều lần,hàng ok nhé",1
13053,Hợp vơi giá,1
13054,Đóng gói hàng rất đẹp,1
13055,"Chất lượng sản phẩm tuyệt vời, hàng đẹp lắm mọi người, lần sau ủng hộ shop",1
13056,Sẽ ủng hộ shop nhiều :)),1
13057,"Hàng giống hình, đáng tiền",1
13058,Giầy đi nhẹ và khá êm chân,1
13059,Sản phẩm cực đẹp luôn.,1
13060,Chuyển hàng rất nhanh <3,1
13061,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn❤️,1
13062,"Chất lượng OK, dùng khá tiện",1
13063,Chất cũng được nữa,1
13064,Ok. hag đẹp,1
13065,Lần 2 oder hàng của shop,1
13066,Hàng đep lắm..,1
13067,Ngon lắm ạ...các bạn nên mua và dùng thử 1 lần,1
13068,- Rất đáng tiền,1
13069,Chất lượng sản phẩm rất tốt,1
13070,Mình sẽ ủng hộ shop lâu dài,1
13071,Lần sau ung hộ shop tiêp,1
13072,"Chất da dày và mềm, giá quá rẻ luôn",1
13073,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vờiO,1
13074,Hình này là mình đã giặt rồi nha,1
13075,Sẽ ủng hộ shop nhiều nhé!!,1
13076,Sản phẩm dễ thương lắm,1
13077,"Giá cả hợp lí, có nhiều hạt lép khô đen",1
13078,Háng nhìn ko đẹp như trên hình nhưng cũng tam đc,1
13079,"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn, chủ s nhiệt tình, vui tính",1
13080,Hàng đẹp y hình 👍👍👍👍,1
13081,Shop phuc vu rat tot nhanh le,1
13082,Sản phẩm rẻ mà tốt nữa,1
13083,Khá ổn nha mn,1
13084,"Chủ shop dễ thương,nhiệt tình 😘😘😘😘",1
13085,"Sả Shop phục vụ rất tốt, Rất đáng tiền",1
13086,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đẹp,1
13087,Sáp loại nào cũng thơm,1
13088,ƯNG MUỐN XỈU 😆😘❤,1
13089,Sản phẩm ok,1
13090,Đáng giá tiền bỏ ra,1
13091,"Đóng gói sản phẩm rất đẹp và chắc chắn, chưa dung nên ko biêt cl ra sao",1
13092,Lần đầu tiên mua hàng ở 1HitShop có ấn tượng rất tốt ạ ❤❤❤,1
13093,Chất lượng sản phẩm tuyệt vời👍👍👍,1
13094,Có dịp Sherry sẽ ủng hộ tiếp nha,1
13095,3lớp lưới và 1lớp lót như miêu tả,1
13096,Chất và màu đẹp. vừa k thì mk chưa thử,1
13097,Mua ngay vòng vừa đẹp vừa rẻ !!!,1
13098,Còn đc quà tặng nữa,1
13099,Chất rất tốt,1
13100,"Lần đầu mua của shop, Hài lòng quá chừng..",1
13101,Ngon nên mua nhé cb,1
13102,Không có gì để chê,1
13103,Doi mau hong mang ko vua haiz Chất lượng sản phẩm tuyệt vời,1
13104,Lần t3 mua của shop,1
13105,"Chất lượng khá ok, phù hợp giá tiền",1
13106,Đồ siêu xinhhh,1
13107,Rất vừa ý,1
13108,Shop phục vụ rất tốt Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn,1
13109,"Ngoại trừ chuyển phát xa nên hơi lâu nhưng bù lại sp đúng hình, chất lượng ok, shop nhiệt tình",1
13110,Rất đáng tiền Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt,1
13111,Chất đẹp,1
13112,Chu shop nhiet tinh,1
13113,Bạn gái mình rất thích,1
13114,Bra thì khỏi chê😂,1
13115,"Shop rất nhiệt tình và rep inbox siêu nhanh, lần sau mình sẽ ủng hộ tiếp",1
13116,Like 👍👍👍👍,1
13117,Xinh cực ✨✨,1
13118,Vừa ý,1
13119,"Tinh dầu thơm và dễ chịu cực kỳ, mùi chanh sả và oải hương thích nhất",1
13120,Chất lượng sản phẩm tuyệt vờiShop còn dễ thương tạng sin gum,1
13121,Sẽ ủng hộ shop dài dài nạ,1
13122,Chat vai qua đep,1
13123,Tot so voi gia,1
13124,Vận chuyển siêu nhanh,1
13125,Nhận đc hàng okie á,1
13126,Rất là ok.sẽ ủng hộ nữa nha shop,1
13127,"Nhẫn đẹp lung linh, đúng size, rất hài lòng",1
13128,Đẹp lắm hơn cả mong đợi,1
13129,"Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp, mua làm quà tặng rất ổn",1
13130,Tấm ghép chuồng siêu đẹp và chắc chắn,1
13131,Tiền nào của đó..,1
13132,Trên cả tuyệt vời ❤️❤️❤️,1
13133,Tốt về mọi mặt,1
13134,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn . đep so voi giá,1
13135,Rất ưng ý 👌,1
13136,Màu sắc đep,1
13137,"Cặp rất đẹp, shop tư vấn nhiệt tình",1
13138,Nên mua 😊😊,1
13139,Giặt nước lả cũng ra màu,1
13140,Hơn cả tuyệt vời,1
13141,Sẽ ủg hộ shop tiếp,1
13142,Bé rất thích,1
13143,"Sản phẩm k rách, hàng như hình",1
13144,Chủ shop siêu nhiệt tình luôn ❤❤❤,1
13145,"Tiếp tục mua đồ của shop, chất lượng sản phẩm rất tuyệt",1
13146,"Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời, tiếc là k có màu hồng như tôi thích",1
13147,Mình mua số lượng màu sắc khác nhau shop kiểm tra rất cẩn thận không bị nhầm lẫn,1
13148,Sp vừa ý.. giá rẻ.. sẻ ủng hộ típ,1
13149,Gọn gàng,1
13150,Hàng tốt.... sẽ ủng hộ shop dài dài,1
13151,Hài lòng về sản phẩm,1
13152,Đẹp quá ủng hộ shop lâu dài,1
13153,Hàng y hình❤ có thêm vài mẫu dễ thương như này em sẽ ủng hộ dài dài,1
13154,Cảm ơn shop nhiều và sẽ ủng hộ shop dài,1
13155,Đóng gói sản phẩm rất đẹp và chắc chắn Shop,1
13156,Nói chùn là rất ưng ạ ❤️,1
13157,Sản phr rất ưng ý,1
13158,"Chất lượng sản phẩm tuyệt vời, mình rất hài lòng..",1
13159,Hình in rõ thêu cũng khá đẹp,1
13160,Quá ưng ạ,1
13161,Tại em mình ở Hand có bộ Inisfree gửi về vẫn đang dùng dở nên chưa dùng,1
13162,Thank shop nha,1
13163,Sẽ mua của shop nhiều đồ hơn nữa 🖤🖤😊😊,1
13164,Thăn kiu shop nhé 🤣,1
13165,"Hàng đẹp, vải dày dặn",1
13166,"Bông tai xinh xắn, nhẹ nhàng, đeo không bị nặng tai",1
13167,Hàng rẻ hơn các shop khác,1
13168,Không bị hằn người,1
13169,"Chất lượng sản phẩm tuyệt vời, giáo hàng khá nhanh, có điều hộp bị móp nhiều",1
13170,"Dây chuyền xinh xắn, đeo lên rất sang trọng",1
13171,Mua lần thứ hai..phải nói là Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn,1
13172,Hàng sd tốt lắm,1
13173,"Lúc đầu m nghĩ k hết, ai dè chỉ chấm có xíu rồi lau đi, để cho nó tự tạo mài rồi tự lột, cái vết gai chân như tua bạch tuột, đi bắn 1 lần mà k hết, giờ bôi có 2 lần là tróc luôn rồi, không đau mà hiệu quả quá chừng",1
13174,Hang giong hinh,1
13175,Shop nhiệt tình gọi điện cho khách để đổi màu đã hết,1
13176,Rất đẹp 😍,1
13177,Phuc vu tot,1
13178,"Hàng đẹp lắm ạ, ủng hộ shop",1
13179,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền,1
13180,Xinh ạ :),1
13181,Shop phục vụ siêu siêu tốt,1
13182,Hàng đẹp y hình ạ shop gói hàng chắc chắn nữa,1
13183,Đóng gói sản phẩm chắc chắn Chất lượng sản phẩm tuyệt vời,1
13184,Chủ Shop rất tốt bụng và nhiệt tình ❤️,1
13185,Rộng tí nửa thì OK,1
13186,Hài lòng 👍,1
13187,"Áo đẹp lắmmmm ạ, e cảm ơn chịiiiii",1
13188,Shop siêu siêu chiều khách,1
13189,Khá là cute ☺️☺️☺️,1
13190,"Chất đẹp, màu y hình, xinh xắn",1
13191,Tam Đượ,1
13192,Chất mát,1
13193,Em đảm bảo mọi người sẽ OK ngay,1
13194,Chất lượng sản phẩm tuyệt vời Tuyệt vời Chất lượng sản phẩm tuyệt vời,1
13195,"Sản phẩm đẹp, như hình",1
13196,"Shop rất nhiệt tình, tư vấn cho khách hàng nhanh",1
13197,Chất lượng sản phẩm tuyệt vời giá rẻ mà đẹp quá ok❤️❤️❤️,1
13198,"Áo len có vẻ nhanh dão, hàng y hình",1
13199,Anh shipper đẹp trai dthw 😂,1
13200,Đàm rất đẹp,1
13201,Màu lên đẹp quá lại còn thơm ạ,1
13202,Sách đẹp Đóng gói sản phẩm rất đẹp và chắc chắn,1
13203,Nội dung hay,1
13204,Ảnh đẹp Chất lượng sản phẩm tuyệt vời,1
13205,Lưu ý nhỏ là shop gói hàng bọc kĩ hơn để chống vỡ là được,1
13206,Sẽ đặt hàng của shop lâu dài,1
13207,Chị chủ rất nhiệt tình ak,1
13208,Chất vải co giãn mặc thoải mái,1
13209,Chất lượng sản phẩm tuyệt vời hàng đẹp lắm shop ơi cảm ơn shop nhiều nhiều,1
13210,Tuy màu sắc k như mong đợi nhưng hàng đẹp,1
13211,"Chất đẹp, đáng tiền, mỗi tội áo này chỉ hợp vs ng 55kg trên m65 thôi",1
13212,"Mua nhiều lần rồi, shop uy tín chất lượng tốt",1
13213,2 ngày giảm 3kg cực mạnh nhưng rất mệt ngưng lun,1
13214,Quá yêu,1
13215,Shop có cho đổi hàng nữa,1
13216,Đẹp hơn mình nghĩ,1
13217,Rất đáng tiền Rất đáng tiền Rất đáng tiền Rất đáng tiền,1
13218,Hàng đep,1
13219,"Đế mềm, lưới thoáng mát",1
13220,Ưng quá shop. ❤❤❤❤ Rất đáng tiền,1
13221,Nhưng shop bán hàng rất tốt,1
13222,Căng mịn dã man,1
13223,"Sản phẩm giống hình 100%, không chê vào đâu được",1
13224,Hàng đệp dã man,1
13225,Chất lượng sản phẩm tot nhung hoi mong,1
13226,Mua của shop 4 món cái gì cũng ưng cả^^,1
13227,Sản phẩm tốt dùng rất thích nha!!,1
13228,Rất là ưng ạ,1
13229,Đóng gói sản phẩm chắc chắn.hàng đúng như hình của sản phẩm,1
13230,Chật lượng sản phẩm rất tốt,1
