Review,Label_number,Label_text
"bình thường, giá nào của đó thôi",2,neu
"da cũng bình thường nói chung là ổn",2,neu
"bình thường xoay. bằng kloaij tjif tốt",2,neu
"tạm bình thường mỏng vãi chưởng",2,neu
"vải đen túi khá to túi rộng, to nhưng dây hơi dài so với mình nghĩ",2,neu
"thì được rồi như chưa chuẩn nha nên xem lại nha",2,neu
"cũng được nhưng lúc nịt thì lại không nịt hết được để nịt ép lưng quần lại",2,neu
"áo thì ổn nhưng quần hơi nhỏ. tính đổi tăng kích cỡ nhưng sợ quần vừa thì áo rộng",2,neu
"áo rẻ không đòi hỏi quá cao. nhưng mà vải mỏng quá, lót bông kiểu gì mà mỏng lắm",2,neu
"den ổn đo người go i cha n qua. ra ch ta tơi. san phâ mình ổn",2,neu
"bình thường có khác bình thường áo bị lệch viền",2,neu
"đặt 3c cùng 1 kích cỡ xl nhưng lại gửi 1c kích cỡ 3xl. không mặc được, kiếm ae nào cho họ vậy",2,neu
"vải xạn có phần treo móc khóa hơi bị lỏng treo không cẩn thận là mất móc khoá như chơi",2,neu
"giày mang ôm chân đi ổn, đế hơi hơi cứng nên lần đầu đi nghe lộc cộc nhẹ, lót giày thấy không được thẩm mỹ, mà chắc mang 1 tgian giày giãn ra sẽ khác. mang 1 2 ngày đi học có hiện tượng tróc keo logo xanh với tróc da ở đuôi với mép giày thấy không bền cho lắm",2,neu
"tuy hơi mỏng nhưng cũng ổn. vừa số tiền",2,neu
"gửi sai bình thường không giống",2,neu
"không không bình thường không",2,neu
"đặt quần màu trắng lại giao màu ghi, váy mặc hơi chật",2,neu
"gói hàng sơ sài lắm luôn không có hộp gì cả nhưng mà dép đi êm cũng tạm được",2,neu
"đặt trắng gấu sao về xanh trơn vậy? mặc nát không nhé",2,neu
"tạm dùng được, phù hợp túi tiền, nhìn chung tạm ổn",2,neu
"cửa hàng hết 1 phân loại ốp. gửi thư kèm theo. nhưng khi mình nhắn cho cửa hàng, không trả lời. mình làm bước hoàn tiền vì hàng thiếu, có hình ảnh và video đi kèm. shope đã hoàn tiền",2,neu
"tốt chưa đúng lắm đẹp mặt kính phần màu trắng bị xước và không tốt hơn nhiều so với các bạn có thể tham khảo thêm về việc này thì mình thấy nó cũng có thể là do người ta không có gì là lạ",2,neu
"ổn thôi, không có gì để khen cũng chẳng có gì để chê, nhìn chung tạm ổn",2,neu
"hộp thủng, móp cỡ đó. 60k nên cũng không đòi hỏi được gì nhưng mà nó nhẹ tay lắm huhu. chất lượng cũng tạm được thôi ạ",2,neu
"tối đen hơi bị trầy xước chỗ vết bạc không biết do vận chuyển hay nguyên nhân gì",2,neu
"chất lượng chưa mưa chưa được dùng nẻn không biết mô tả không đúng hình ảnh, thân sau ngắn nửa thân người không trùm được yên xe chất lượng chưa mưa chưa được dùng nẻn không biết mô tả không đúng hình ảnh, thân sau ngắn nửa thân người không trùm được yên xe áo dỡ hơi phía sau được nửa thân che đến mông đi mưa to ướt hết cả mông, mua lần cạch xa luôn",2,neu
"ai bình thường đen tạm đơn hàng đẹp quá chừng, nhưng mà quá nhiều vết xước luôn còn có nguyên vệt dài như trên hình lại còn hơi dơ bên trong nữa nên không được ưng lắm",2,neu
"qtôi đã mua sản phẩm của cửa hàng và chưa sử dụng nên không biết chất lượng của sản phẩm như thế nào",2,neu
"nhưng dây hơi gắn",2,neu
"mình mua lâ n na y la lâ n 2, lâ n đâ u sa n phâ mình râ tôi ổn luôn, nhưng mà lâ n na y thi sa n phâ mình bi lô i, hay bi reset la i nên mô i nga y mình pha i chi nh la i nhiê u lâ n, mình đa du người được va i nga y rồi nên chc không đô i tra được nx, bu la i thi giao ha người nhanh va shiper thân thiê n",2,neu
"ổn không sạc lỏng lẻo lắm. cắm cứ được xong lại không. mặc dù củ sạc tôi mới mua. bùn. thui giá rẻ nên chịu hihi",2,neu
"dán bị rụng ra rồi còn lại ổn mua được",2,neu
"không dieu chinh được am luong tren tai nghe chống ồn , cửa hàng hỗ trợ dịch vụ chưa tốt",2,neu
"hàng , shiper thân thiện, nhiệt tình",2,neu
"0găng tay chống nắng nam nữ uv upf50 cao cấp luxury xỏ ngón, không xỏ ngón thun san. pham mong va ngan nua",2,neu
"không biết vì lí do gì mà loa mình mua nó rất nhanh hết pin nghe được 3 4 bài nó đã hết pin rồi ạ",2,neu
"cửa hàng ghi set 5 đôi mà giao có 2 đôi. nhưng mua giá giảm giá nên thôi cũng chấp nhận. tất đẹp",2,neu
"dùng nhưng hay bị rách",2,neu
"hôm nhận túi hơi mưa nên túi bị dính nước như thế nào, hôm sau bị thành vệt luôn không biết giặt có hết không nữa. đóng gói không có túi nilong bên ngoài hàng, nên mưa dính thẳng vào túi luôn",2,neu
"có pin bạc , giao hàng nhiệt tình nhưng cửa hàng đóng gói qua sơ sài",2,neu
"áo vải hơi sù, áo hơi nhăn giá thì hơi cao. giao hàng tầm 2, 3 ngày shoper thân thiện. cân nhắc trước khi mua",2,neu
"cảm giác nó không được ăn chuột lắm á, màu xinh, cầm nhẹ tay, nhưng nó khó ăn chuột lắm",2,neu
"sản phẩm tạm, không tốt, cửa hàng cải thiện sản phẩm hơn",2,neu
"dây nhưng kích cỡ nhỏ quá nên chưa lắm",2,neu
"khas cungws khá là cứng nhưng hợp lí so với giá tạm ổn",2,neu
"bị nhầm một đôi, chiếc dài chiếc ngắn, tại thấy rẻ nên để dùng tạm",2,neu
"bình thường màu đen không tốt, mỏng sản phẩm như nào thì giá như vậy",2,neu
"xanh đen không bình thường khó đeo và lấy ra rất khó nên mọi người mua nịt xoay",2,neu
"đồng hồ đẹp. nhưng hai chỗ đó như bị bể mặt . hồ. nói chung là ổn. khi đẹp ra tiệm bỏ pin mới bình thường đồng hồ của mình bị hư hỏng",2,neu
"đúng như trong hình vải không giống trong hình đou",2,neu
"đề xuấthơi mắc với lại có vài cái bị hư gói hàng đơn giản nên hàng dễ gãy",2,neu
"nhiều màu chưa mặc đã bị rách",2,neu
"nhanh xù vải lắm, vũng nhanh dão, thui tiền nào của lấy chứ vậy là cũng ổn rồi",2,neu
"mỏng quá, đeo vào đã lộ hết chân định đánh giá về , nhưng mà thế thì tội cửa hàng",2,neu
"không biết vàng đẹp",2,neu
"tiền như này thì không đòi. hỏi không được đẹp như trong hình lắm",2,neu
"màu đen vải đen giống như trên ảnh đúng như hàng. nhưng ngăn kéo nhỏ và phải tự buộc dây cặp",2,neu
"mỏng ha tiền nào của đó",2,neu
"đẹp thấy chưa đúng mỏng dễ thấm nước méo mó tùm lum các kiểu",2,neu
"cửa hàng chuẩn bị hàng rất lâu mà lại giao hàng không đúng mẫu. khách chọn đen giao trắng? không hiểu mắt có vấn đề về hay không đọc nổi đơn nữa? trả lời tin khách chậm và không hề giải thích về trường hợp này. sản phẩm giá giảm giá rẻ nên không bõ công đổi trả. mua hàng đã mất thời gian rồi lại còn lòng vòng",2,neu
"túi bị rách một chỗ vải ổn, khá là to bề ngang, giá hơi mắc gsisow óbej",2,neu
"tai nghe bình thường, cách âm không tốt, khuyên mọi người không nên mua nếu để chơi game, giá tuy rẻ nhưng chất lượng cũng không đáng, tai nghe chất âm chả khác gì mấy loại tai nghe tầm 20k 30k. nếu mua để chơi game nên thêm chút tiền mua sony hoặc jbl tune10 giá tầm dưới 150k tốt hơn",2,neu
"không tạm được đúng bán đồng hồ mà hết pin là sao ạ? còn không tặng kèm pin thay thế nữa chứ, bán kiểu gì vậy ạ?",2,neu
"form tạm ổn hơi móp, túi rách một mảng bé ở dưới. nói chung cũng tạm",2,neu
"với tầm tiền này thì mình cũng không mong đợi nhiều. chưa bình thường dùng như nào nhưng cửa hàng giao đồng hồ cũ cho mình, mặt đồng hồ bị trầy xước rất nhiều",2,neu
"ổn xám chưa sài nên ch bình thường em mua 2 cái mà 1 cái có chốt 1 cái không có chốt là s ạ",2,neu
"đáng tiền rẻ cũng không đòi hỏi nhiều áo thun chất hơi nóng",2,neu
"găng tay hơi mỏng và ngắn nhưng với giá này thì không đòi hỏi gì nhiều",2,neu
"tốt đen hàng 0đ shiper không giao hàng tận nhà",2,neu
"đúng hơi khó dán, shiper thân thiện",2,neu
"giao rất nhanh chắc chắn sài được 3 ngày gãy thanh giữ dây đeo giờ không đeo được quá bùn nhưng đồng hồ đẹp nha nói chung là nhận đủ",2,neu
"set tất cửa hàng gửi cho mình có 1 đôi viền trơn và 4 đôi viền ren. mình nghĩ cửa hàng nên để phân loại có ren và không ren cho dễ chọn vì bé nhà mình là bé gái nhưng mình không thích viền ren",2,neu
"vải coton hồng, tím mình đặt bộ hồng bộ xanh, mà giao bộ hồng với tím, cửa hàng làm vậy là không được nhà, mất lòng tin của khách đó đặt bộ xanh kích cỡ l mà giao bộ tím xl đổi hàng cho mình",2,neu
"trên hình để là đồng hồ có hộp nhưng ra ngoài shiper giao lại không có hộp nói thiệt lúc đó mình không muốn nhận hàng nhưng mình vẫn nhận",2,neu
"vải thừa còn nhiều",2,neu
"ổn ổn sai giờ",2,neu
"đúng với hình ảnh mới nhận hàng, chưa bình thường chỉnh thế nào",2,neu
"rẻ như v là ổn bình thường đen chính công ty của em có thể ạ em có thể có được gửi đến nơi ạ em có biết không biết có ai cho mà ăn uống thuốc vào đi ạ ạ bc cho hay sao ý ạ",2,neu
"gần tết nên thời gian giao hàng hơi lâu mua trên live rẻ vải ổn",2,neu
"vải mát trắng đúng cũng ổn nhưng mà vải hơi mỏng",2,neu
"xốp đen đúng với giá tiền nào của đó xài chắc không bền nên mua loại khác nếu muốn chắc mặc bền",2,neu
"cửa hàng chú ý nhé, mua giày màu xanh đỏ",2,neu
"đúng một bên dây đeo bị cứng, không ôm xác tay, chốt khóa thì bị lệch không gài vào đúng khớp được, phần quai kim loại mạ còn hở rãnh nhiều không được che kỹ hết nên nhìn gần không được đẹp, các chức năng đồng hồ đúng , còn khả năng chống nước mình chưa thử nên chưa biết chống được nước không. dựa vào mục đích mọi người mua, là đồng hồ giá rẻ nên cân nhắc trước khi mua",2,neu
"chất lượng đúng tạm ônr, giao nhanh, mỗi tội ốp hơi bụi bẩn kệ ổn hơi lỏng lẻo tí thôi",2,neu
"form túi thì ổn đấy ạ, nhưng may có 1 lần chỉ, thành ra kéo mạnh cái là không may rách ra như này. thấy chưa xứng đáng với giá tiền lắm",2,neu
"nhựa đen hàng ghi tặng 1 đồng hồ khác nhưng lại tặng 2 chiếc nhẫn đồ chơi hâha",2,neu
"mình 86kg nhưng mình chọn kích cỡ 85 đến 92kg mà còn bó quá",2,neu
"khẩu trang mỏng mũ len nam, nữ miễn phí vận chuyển mũ len unisex trùm đầu lót lông kèm khăn giữ ấm chống lạnh, chống gió nhiều màu",2,neu
"chúc mọi người giáng sinhv giáng sinh vui vẻ nhé. hihihi",2,neu
"sản phẩm đúng mới tả, đẹp nhưng mình là ip1 thì miếng dán lại không có phần trống cho camera trước, che luôn camera nên cam thì mờ",2,neu
"mình thấy phần đánh giá của cửa hàng là hàng được đóng trong hộp giấy nhưng mà hàng mình nhận được chỉ trong 1 túi nilong và túi đóng hàng bình thường, và màu trong ảnh mình thấy cũng đậm nhưng mà mình nhận được thì màu nó lại nhạt không như mình nghĩ, trước mình cũng đã đặt 1 lần cũng màu này màu nó đậm hơn, mình khá ưng màu đấy nhưng mà lần này mình lại không ưng cho lắm",2,neu
"14 lỗ chamr. nhưng cửa hàng cho có 12chamr. thiếu mất 2chamr",2,neu
"rẻ thì mua thôi chứ về dán bị bóng khí dù không bin dính bụi bên trong",2,neu
"v vải hơi tệ xíu ổn nhưng thông số quần không chuẩn lắm, thun thì chật còn đáy thì ngắn, áo thì ổn",2,neu
"đen xấu tuyết mưa vải tuyết mưa không ưng lắm, line gấp nếp quần ủi xấu, nếp dài tới đầu gối. chê cực",2,neu
"thấy rẻ thì mua thôi chứ cũng chưa dùng nữa nếu ổn tay mình bé hợp với đồng hồ nhỏ",2,neu
"sạc thấy chậm giống , đèn báo trên dây sạc sáng yếu, sạc khá chậm 5s gần 3h, dây điện chắc chắn",2,neu
"tôi không thể kích hoạt",2,neu
"nhiều màu thun quần vải co dãn thoải mái, mùa này giặt nhanh khô, giá này thì không đòi hỏi gì nhiều, nên mua",2,neu
"đen ví tiền nữ cầm tay dáng hộp , ví khá đẹp nhé, một điểm trừ rất lớn là sau khi bỏ thẻ thì rất khó mở ngăn chính, chỉ mở hé được thôi nếu cố mở thêm chút nữa là gãy thẻ ấy, vừa kẹt vì thẻ vừa kẹt vì ngăn khoá bên nên nói chung là nếu chỉ cầm thôi thì nó đẹp còn dễ dùng thì không ổn nhé",2,neu
"khăn 6 lớp mua được với giá rẻ nhưng không hiểu sao mình so với khăn cũ mình mua của cửa hàng khác thấy có vẻ mỏng hơn",2,neu
"đẹp mà huhu bị gãy mất cái con gà lúc giao hàng ạ bun",2,neu
"không đến 10 cái",2,neu
"giao hàng lâu tại hàng ở nước ngoài dùng tạm được hay mất kết nối cứ bị 1 bên nghe 1 bên không",2,neu
"vải mỏng nha đợt trước mua vải dày hơn như thế nào màu cũng không được đẹp như trước",2,neu
"hơi bự bị chày",2,neu
"chất khá ổn mặc có độ co giãn nhất định nhưng mặc lâu thì khá nóng",2,neu
"không nghĩ là nó to như thế, đeo vào nhìn kì kì mọi người cân nhắc trước khi mua akl",2,neu
"em vải mỏng quávnmnhgcv",2,neu
"kém, vải thô ráp đúng không vải rất là kém chất lượng, thô ráp mặc cảm giác rất khó chịu. nếu ai da hơi mẫn cảm tốt nhất không nên mua vì có thể gây kích ứng, ngứa ngáy",2,neu
"mới đeo vô lần đầu mà bung ra hết luôn. cửa hàng lại cbi hàng tận 2 ngày mặc dù cùng nội thành. đóng gói cũng khá sơ sài. anw giá rẻ nên không đòi hỏi chất lượng. vì",2,neu
"ổn đểu dùng dất khó cái cục để ấy thắt nưng đểu vãi dây tạm được",2,neu
"không biets không bit không bình thường đợi từ lúc đặt hàng tới giờ mãi không thấy hàng",2,neu
"giá rẻ nên không nhận xét gì nhiều, nhưng hàng nhận về bị xước, bong tróc, dính keo. nhìn như hàng cũ dùng rồi đem bán lại vậy",2,neu
"đồng hồ đẹp, rất là sang chảnh, vẫn chỉnh được giờ nha nhưng mà kim giờ chạy sai, chỉnh đúng nhưng tầm hơn tiếng sau là nó chạy sai rầu, không bình thường nói sao chỉ bình thường nói tiền nào của nấy",2,neu
"đồ chơi trẻ em",2,neu
"khẩu trang mỏng và hơi nhỏ đeo không kín mặt nhưng cũng tạm được",2,neu
"xanh jaen vai day van đẹp nen mua cho be mat đẹp",2,neu
"len không đúng đặt ghi giao trắng. chán ghê luôn á. nhưng được cái đẹp nên ổn",2,neu
"bạc đẹp tuyetj vời",2,neu
"mong độ đàn hồi kha on trang , tất hơi mỏng nhưng giá này thì dùng không được lâu dài lắm",2,neu
"không có hộp . kẹp cũng không . chất lượng tàm tạm",2,neu
"sản phẩm hợp lý với giá thành, ổn, đặt mua",2,neu
"đúng của cửa hàng nâu nhạt cao su mùi hơi ghê, dép bị hằn 1 vết không giống như đánh giá của người khác",2,neu
"vải nóng đúng mua về giặt 1 lần phai hết sơn, áo nhoe nhoét luôn",2,neu
"bình thường đúng nhưng chỉ là đồ chơi trẻ con thôi, không dùng được đâu các chế nhé",2,neu
"hàng chợ tiền nào của đó thôi",2,neu
"gan dung kaki jean trắng gần . bụng vừa nhưng ống quần quá rộng so với quần ống rộng bình thường",2,neu
"không biết đen um đúng o đồng hồ khá ổn phù hợp với giá tiền thân thiện vừa ý",2,neu
"đóng gói sơ xài, không có hộp riêng cho từng hộp mực, góp ý để cửa hàng làm tốt hơn",2,neu
"đen vải hơi mỏng",2,neu
"đóng gói sơ sài tai nghe lúc được lúc không có lúc thì nó rè mà nghe tiếng kinh dị quá giá rẻ nên không đòi hỏi nhiều",2,neu
"không chống được tia uv",2,neu
"tai nghe thì rẻ nghe cũng được nhưng xài bền không thì không biết nha",2,neu
"không tốt, ít co giãn",2,neu
"giao 3màu. trắng và hồng mở sang đen. còn mau đen thì không len",2,neu
"đặt màu xanh mà cửa hàng giao màu hồng. đã vậy áo mưa ngắn lắm không có rộng . mình mặc vào chưa tới đầu gối nữa",2,neu
"không rõ bạc ừ ý là hàng giao đúng ngày nhưng mà mình thấy ở đây rõ ràng mình mua x3 thế mà giao về có mỗi một sét thôi mọi người ạ sản phẩm cũng đẹp giá rẻ nên mua thôi nhưng ý là mình mua 3 chứ không phải mua một set",2,neu
"áo mua dùm nên không có hình ở đây. chất vải khá mỏng manh và dễ dãn. với giá này thì cũng không rẻ. mặc ở nhà được",2,neu
"kẹp thì xinh, sặc sỡ nhưng mà bị cái kẹp 1 nơi charm rớt 1 nơi thôi",2,neu
"không đúng lắm da trắng mình đặt trắng dày nhưng nó mỏng lắm, đường may với cái dây túi mình không ưa cho lắm thui nhưng nhìn chung là ổn, khá to so với tưởng tượng",2,neu
"banh beo o binh thuong , chất lượng vải bèo nhèo, chuẩn tiền nào của nấy",2,neu
"không giống trong ảnh mỏng tạm được",2,neu
"nhựa đen ổn cũng bình thường thôi jsvaoqbamxgxbauwpdbqp19360rbanz",2,neu
"sản phẩm , chất vải gió mặc nóng, đúng với kích cỡ cân nặng có điều miệng túi nhỏ không thò được tay. giá rẻ dùng tạm thôi",2,neu
"tạm ổn bình thường mỏng lánh",2,neu
"rcm mọi mua hàng chĩnh hàng mà dùng nghen. đeo đau tai thấy bà ra mà còn tự động ngắt",2,neu
"có mùi rất khó chịu gói hàng quá mỏng",2,neu
"đúng nhưng bên trong không có ngăn nhỏ chỉ có ngăn to thôi màu đem chống nức mình muốn mua với con vì mà hết hàng rồi lên mua loại này mà cùng cửa hàng sao mà xem trên cửa hàng là ngăn to có 3 ngăn mà khi giao có mỗi 1 ngăn",2,neu
"tất bé nhà mình 3 tháng đêm đeo đi ngủ mà sáng dậy thấy mỗi nơi 1 chiếc",2,neu
"ổn ổn ổn lúc đầu mình nhìn hình của cửa hàng thì nghĩ là balô sẽ to và rộng nhưng lúc giao về mình thấy hơi nhỏ không giông trg hình cũng hơi thất vọng nhưng balo vẫn xinh, nhỏ hợp để đi chơi",2,neu
"tiền nào của ấy thôi",2,neu
"áo mình mua áo hơi chật vòng eo ai mua nên chọn đúng seri nha",2,neu
"tốt khá chật tốt",2,neu
"vải trắng tất khi đeo vào thì lộ hết cả chân ra, chẳng che được, dởm lw luôn đấy",2,neu
"mới mua về thấy quần rách lỗ to rồi, cân nhắc trước khi mua",2,neu
"cặp đi học mà nhỏ xíu, khác xa với ảnh",2,neu
"tạm ổn. cửa hàng phục vụ không tốt. không kiểm tra sản phẩm trước khi giao hàng. đặt 6 cái hư hết 2 cái. bó tay cửa hàng",2,neu
"không bình thường nhưng không dẻo như đồng hồ trăm mấy mình mua gấc đúg trắng, xanh hôm nay mình qlại đây để chê sản phẩm vừa mới xài một ngày xong là đồng hồ bớt sáng đi rất nhiều xài được 5 ngày thì không lên nổi cứ nhấp nháy rồi lại tắt không sửa được giờ ngoài ra rất dễ rơi rớt khi đeo nói chung không nên mua",2,neu
"cots ton menf mijn đen trắng chất đẹp ổn la lá lạhdudbsbdnh",2,neu
"bít tất mỏng tang. chắc giặt 1 lần là xổ hết",2,neu
"hơi mỏng so với mong đợi màu đẹp",2,neu
"không có cây đục lỗ",2,neu
"7 10, trắng sữa không đúbg với mô tả nha mọi người, chất không được . mang vô nhiêu sách đứt quai ạ không",2,neu
"bạc sắt khó mở mang còn lại ổn",2,neu
"hồng nhựa xem giờ thì ổn",2,neu
"cũng cũng đúng hơi khó tháo",2,neu
"đen xam đung chat vai rat chan. có độ thô cứng, gia tien rẻ nhung chat rat buon",2,neu
"đã nhận được hàng, cửa hàng đóng gói hàng cẩn thận",2,neu
"mùi hoa hồng hơi nồng. có sử dụng thấy mới đầu rất thơm. nhưng không giữ được mùi hương lâu. cửa hàng trả lời tin nhắn rất nhiệt tình. sẽ sử dụng thêm để xem hiệu quả ra sao",2,neu
"chất lượng nghe ổn đủ dùng, không đến mức tệ hộp hơi móp nhưng đồ bên trong vẫn còn nguyên vẹn không bình thường đánh giá như thế nào 70 10",2,neu
"ổn 2 bên ống tay 1 bên có khuy bên còn lại thiếu khuy",2,neu
"hơi buồn nha mình không biết không dùng dùng được vớp laptop, bây giờ mua về để đó ngắm thôi",2,neu
"bình thường không bình thường tạm tạm",2,neu
"hơi đúng thôi không bình thường trắng ý là cửa hàng ơi? nhắn thì không rep, đồng hồ thì không chỉnh giờ được cứ 1 tiếng lại đổi giờ 1 lần?",2,neu
"míc bé không nghe thấy giọng đâu. loa nghe nhạc thì tạm được nhưng đừng bật âm lượng to nếu to sẽ bị dè không nghe thấy lời. tóm lại chỉ được cái đẹp mắt mua hơi phí tiền",2,neu
"dung tam on áo mưa to vừa kính che chắn bằng nhựa bị gấp gãy sẵn",2,neu
"hình in xấu, cổ nhỏ nhưng không cho hủy hàng cũng hơi chán",2,neu
"chuẩn den vai lý do đánh mình đặt 2c 1m 1xl mà nhận hàng so lên mặc vào 2c đều kích cỡ mình",2,neu
"nhìn cũ, không , đóng gói 1 lớp túi bóng đen mỏng",2,neu
"hàng ngày đề xuấtoàn bị dụng ra, bị trùng đáng tiềnmua sản phẩm này lại dao sản phẩm khác cũng được nhưng dụng nhiều",2,neu
"tạm tạm đúng nói chung mua giá rẻ thì không đòi hỏi nhiều giá cả đi đồi với chất lượng mua mặc ở nhà thì được",2,neu
"nhìn cũng đẹp chất lượng thì chưa biết nhưng mà cửa hàng ngâmh hàng lâu quá",2,neu
"dùng được một ngày đã rách rồi",2,neu
"đi đau chân. chất giả da cứng",2,neu
"giá rẻ, nhưng chất lượng thì không được như mong đợi",2,neu
"giao không đúng quần đặt quần ống nhỏ giao rộng",2,neu
"tạm được đặt màu loang xanh mà cửa hàng gửi màu đen",2,neu
"thất vọng biết là tiền nào của nấy nhưng mà quần from không đẹp lại còn bị dính bẩn",2,neu
"tốt xanh, đen, xám hàng đẹp khi nhận hàng được 3 cái đồng hồ thì 2 cái vẫn bình thường còn cái màu đen bị hư nút, không ấn được, đồng hồ mở không lên luôn",2,neu
"tiền nào của nấy ạ. mình chì đơn giản là muốn 1 chiếc tai nghe basic nhất có thể và không gây sự chú ý nhm vẫn đủ để nghe khi mang tới lớp. gì mà nhấp nháy như đèn trung thu zị trời",2,neu
"ổn trắng đúng nhìn túi tạm ổn nhưng tay cầm không được khâu kín cảm giác sẽ bị đứt ra",2,neu
"đúng không bởi vì không phát sáng được đúng",2,neu
"nghe được? sốp giao này nọ xịn lắm ạ. về phần tai nghe thì một bên bị rè rõ. khá rầu ấy. mic thì thu âm nhỏ xíu. với giá tiền này thì thứ mình nhận được chắc chắn là như này. nhưng mà mình vẫn hơi thất vọng chút",2,neu
"đúng, nhưng mà màu nó hơi bị phai xíu và trầy xước 1 xíu . đẹp, đúng",2,neu
"khsbdosikskdbsmaoekjdbdj sản phẩm bị xước",2,neu
"cùng là số 4 mà nó lạ lắm, cái ngắn cái dài nên mua tăng kích cỡ",2,neu
"mới nhận được hàng thấy cũng tạm được không biết xài co được bền không nữa hy vọng se xài được bền",2,neu
"em đặt màu xanh mà sao cửa hàng lại giao màu tím cho em vậy cửa hàng ơi chán quá chán luôn",2,neu
"sản phẩm không giống với hình ảnh đèn light có đúng một màu xanh lá chuông báo thức kêu hơi bé",2,neu
"ghé thăm gian hàng online của mình trên shope nhé! bonrishop",2,neu
"hồng mua set 50 hồng nhưng đến có 48 cái kẹp",2,neu
"đúng hình vải đen nói chung là đẹp so với giá tiền độ bền không biết ra sao",2,neu
"đẹp hàng đen đẹp nhưng hơi dài",2,neu
"pin để hình ảnh là maxcel nhưng giao hàng là pkcel không bít chất lượng thế nào. cửa hàng rút kinh nghiệm nhé",2,neu
"trên mạng thấy đẹp lắm đợi từng ngày tới ngày giao cái khui ra thất vọng thật nghĩ nó sẽ đẹp lắm mà nó nhăn nhăn xong rồi méo mó nữa dây thì cong cong vẹo vẹo khuyên đừng nên mua đen nhung nhung sản phẩm rất tệ hy vọng của mình càng nhiều thì thất vọng càng cao khuyên mọi người hog nên mua hàng cửa hàng này",2,neu
"gọi là tạm được thôi màu áo không cho lắm",2,neu
"không hoạt động kém tốt nhất kém sản phẩm không hoạt động",2,neu
"ổn được nhưng có một vài chỗ bị xước",2,neu
"hơi nhỏ đen chữ sơn kích cỡ l mà hơi chật",2,neu
"chóng form kích cỡ đúng, chất lượng phù hợp với giá tiền có mùi nhựa rất là kinh",2,neu
"thấy mọi người đánh giá có hộp mà nhận hàng không có, hơi thất vọng 1 tí. dép đẹp mà không thấy kích cỡ ở đâu nên không biết đúng không, hơi rộng 1 tẹo",2,neu
"dây bé, mặt hơi nhỏ so với người lớn. được cái nhìn khả bóng bẩy chưa dùng nên chưa biết chất lượng",2,neu
"vải thun mỏng hồng đặt màu tím mà cửa hàng giao màu hồng, vải quá mỏng",2,neu
"đối tượng sử dụng con nguoi để tặng dây đo mà không thấy, tạm cân không chuẩn lắm, lúc này lúc kia",2,neu
"cũng không gọi là quá nhão đặt màu be mà giao màu nâu. cũng không muốn đổi cho đỡ mất công",2,neu
"đen , túi bị mất from móp méo, đóng gói sơ sài, không có gói chống sốc",2,neu
"công nhận rẻ nè, dán cũng dễ. nhưng mà suy nghĩ kĩ khi mua. dán vào nó mờ nó sọc nó nhoè thì thôi dồi. ncl dán dễ. nhưng mà dùng là đảm bảo mắt đau nhé!",2,neu
"cửa hàng giao hàng đủ hàng chống vân tay mà thấy vẫn bám vân và bám bẩn nói chung là giá rẻ nên dùng tạm",2,neu
"túi to nha mà bị lệch tiếc thật",2,neu
"không khớp cho ip1 nên rất khó dán",2,neu
"sản phẩm bình thường chất lượng không tốt nghe bị dè mà nhìn cứ cũ cũ thế nào",2,neu
"vải q gì không bình thường trắng, tím, đen không không bình thường chống nắng được thật không nhưng mà đeo 1 lần hỏng luôn. bung bục hết chỉ ra không dùng nổi 1 lần nữa. siêu mỏng luôn nha",2,neu
"den tôi không bình thường chỉnh giờ",2,neu
"kơ mà hàng rẻ nên chất lượng cũng không tốt lắm",2,neu
"tai nghe khá ổn đấy nhưng mà sao nó chỉ nghe được 1 bên thôi kì vay",2,neu
"trắng vải co giãn , chất lượng thì 6 10 nói chung mua 10 đôi bằng 3 cốc trà sữa thì cũng tạm, ai muốn mua mang giữ ẩm thì nên cân nhắc",2,neu
"vải đen đúng áp nha mọi người. những ai mua thì nên nhích lên 1 kích cỡ ạ. nếu thì hơi bó chân ạ. em cảm ơn cửa hàng",2,neu
"đẹp tốt lần sau tôi muốn mua tặng cho các bạn cùng phòng với tôi cảm thấy vui lòng, cảm ơn cửa hàng",2,neu
"không kem nhựa 2 đặt 2 đôi khác kích cỡ, cùng màu nhưng giao 2 đôi 2 màu khác nhau",2,neu
"đúng anh đang ở nhà em có đi đâu rồi em ạ em đang ở nhà có việc gì làm gì mà anh nói chuyện được không",2,neu
"mình đặt 2 màu nhưng cửa hàng giao cùng 1 màu. tuy nhiên hàng đẹp không biết sử dụng bền không. với giá như thế thì khá ổn",2,neu
"ô n như anh cư người đen ta mình ổn",2,neu
"cách chỉnh thời gian kiểu gì vậy sao không có quà tặng vậy",2,neu
"khác hình khá làm khá sơ sài. giao hàng lâu. đồ điện tử mà chỉ bỏ bọc ni lông, bên ngoài thì chỉ là một cái túi díp. miếng dán chống xước không có. mặt đồng hồ bị xước. cầm khá nhẹ. háng made in china. mọi người nên cân nhắc trước khi mua",2,neu
"giao nhanh, hàng ổn, không có gì đặc biệt, nhìn chung tạm ổn",2,neu
"đúng tiền nào của nấy, chất mỏng tanh luôn, năm ngoái mình mua 1 mũ giờ chang này giá cũng thế mà giầy bịch luôn, tiếc là bị mất nên mua cái này, nhưng thật sự thất vọng lắm luôn á",2,neu
